indicator,county_code,county_name,year,window,month,age_group,sex,value,count,suppressed
sleep_med_per_1000,13,Halland,2010,,,35-44,M,36.3,742,False
sleep_med_per_1000,13,Halland,2011,,,35-44,M,35.9,724,False
sleep_med_per_1000,13,Halland,2012,,,35-44,M,35.9,712,False
sleep_med_per_1000,13,Halland,2013,,,35-44,M,38.1,744,False
sleep_med_per_1000,13,Halland,2014,,,35-44,M,39.1,755,False
sleep_med_per_1000,13,Halland,2015,,,35-44,M,40.9,787,False
sleep_med_per_1000,13,Halland,2016,,,35-44,M,43.2,834,False
sleep_med_per_1000,13,Halland,2017,,,35-44,M,44.8,865,False
sleep_med_per_1000,13,Halland,2018,,,35-44,M,49.1,944,False
sleep_med_per_1000,13,Halland,2019,,,35-44,M,46.7,905,False
sleep_med_per_1000,13,Halland,2020,,,35-44,M,47.6,931,False
sleep_med_per_1000,13,Halland,2021,,,35-44,M,46.3,917,False
sleep_med_per_1000,13,Halland,2022,,,35-44,M,45.9,930,False
sleep_med_per_1000,13,Halland,2023,,,35-44,M,48.4,1002,False
sleep_med_per_1000,13,Halland,2024,,,35-44,M,49.9,1048,False
sleep_med_per_1000,13,Halland,2025,,,35-44,M,48.8,1041,False
sleep_med_per_1000,13,Halland,2006,,,35-44,K,61.7,1218,False
sleep_med_per_1000,13,Halland,2007,,,35-44,K,59.5,1193,False
sleep_med_per_1000,13,Halland,2008,,,35-44,K,60.9,1223,False
sleep_med_per_1000,13,Halland,2009,,,35-44,K,59.7,1207,False
sleep_med_per_1000,13,Halland,2010,,,35-44,K,61.9,1253,False
sleep_med_per_1000,13,Halland,2011,,,35-44,K,61.4,1233,False
sleep_med_per_1000,13,Halland,2012,,,35-44,K,62.3,1237,False
sleep_med_per_1000,13,Halland,2013,,,35-44,K,62.0,1210,False
sleep_med_per_1000,13,Halland,2014,,,35-44,K,65.2,1255,False
sleep_med_per_1000,13,Halland,2015,,,35-44,K,67.9,1311,False
sleep_med_per_1000,13,Halland,2016,,,35-44,K,69.0,1326,False
sleep_med_per_1000,13,Halland,2017,,,35-44,K,72.4,1392,False
sleep_med_per_1000,13,Halland,2018,,,35-44,K,72.7,1402,False
sleep_med_per_1000,13,Halland,2019,,,35-44,K,74.3,1423,False
sleep_med_per_1000,13,Halland,2020,,,35-44,K,75.6,1454,False
sleep_med_per_1000,13,Halland,2021,,,35-44,K,75.8,1473,False
sleep_med_per_1000,13,Halland,2022,,,35-44,K,71.7,1413,False
sleep_med_per_1000,13,Halland,2023,,,35-44,K,75.1,1517,False
sleep_med_per_1000,13,Halland,2024,,,35-44,K,81.0,1662,False
sleep_med_per_1000,13,Halland,2025,,,35-44,K,77.6,1619,False
sleep_med_per_1000,13,Halland,2006,,,35-44,T,49.8,1983,False
sleep_med_per_1000,13,Halland,2007,,,35-44,T,48.3,1952,False
sleep_med_per_1000,13,Halland,2008,,,35-44,T,48.4,1970,False
sleep_med_per_1000,13,Halland,2009,,,35-44,T,47.3,1928,False
sleep_med_per_1000,13,Halland,2010,,,35-44,T,49.1,1995,False
sleep_med_per_1000,13,Halland,2011,,,35-44,T,48.6,1957,False
sleep_med_per_1000,13,Halland,2012,,,35-44,T,49.1,1949,False
sleep_med_per_1000,13,Halland,2013,,,35-44,T,50.1,1954,False
sleep_med_per_1000,13,Halland,2014,,,35-44,T,52.1,2010,False
sleep_med_per_1000,13,Halland,2015,,,35-44,T,54.4,2098,False
sleep_med_per_1000,13,Halland,2016,,,35-44,T,56.1,2160,False
sleep_med_per_1000,13,Halland,2017,,,35-44,T,58.6,2257,False
sleep_med_per_1000,13,Halland,2018,,,35-44,T,60.9,2346,False
sleep_med_per_1000,13,Halland,2019,,,35-44,T,60.4,2328,False
sleep_med_per_1000,13,Halland,2020,,,35-44,T,61.5,2385,False
sleep_med_per_1000,13,Halland,2021,,,35-44,T,60.9,2390,False
sleep_med_per_1000,13,Halland,2022,,,35-44,T,58.6,2343,False
sleep_med_per_1000,13,Halland,2023,,,35-44,T,61.6,2519,False
sleep_med_per_1000,13,Halland,2024,,,35-44,T,65.3,2710,False
sleep_med_per_1000,13,Halland,2025,,,35-44,T,63.0,2660,False
sleep_med_per_1000,14,Västra Götaland,2006,,,35-44,M,48.2,5338,False
sleep_med_per_1000,14,Västra Götaland,2007,,,35-44,M,48.6,5417,False
sleep_med_per_1000,14,Västra Götaland,2008,,,35-44,M,47.8,5355,False
sleep_med_per_1000,14,Västra Götaland,2009,,,35-44,M,46.5,5183,False
sleep_med_per_1000,14,Västra Götaland,2010,,,35-44,M,47.1,5227,False
sleep_med_per_1000,14,Västra Götaland,2011,,,35-44,M,47.3,5197,False
sleep_med_per_1000,14,Västra Götaland,2012,,,35-44,M,48.0,5198,False
sleep_med_per_1000,14,Västra Götaland,2013,,,35-44,M,49.2,5259,False
sleep_med_per_1000,14,Västra Götaland,2014,,,35-44,M,49.7,5278,False
sleep_med_per_1000,14,Västra Götaland,2015,,,35-44,M,50.2,5339,False
sleep_med_per_1000,14,Västra Götaland,2016,,,35-44,M,49.3,5287,False
sleep_med_per_1000,14,Västra Götaland,2017,,,35-44,M,50.3,5429,False
sleep_med_per_1000,14,Västra Götaland,2018,,,35-44,M,50.2,5449,False
sleep_med_per_1000,14,Västra Götaland,2019,,,35-44,M,49.6,5431,False
sleep_med_per_1000,14,Västra Götaland,2020,,,35-44,M,51.7,5705,False
sleep_med_per_1000,14,Västra Götaland,2021,,,35-44,M,50.3,5618,False
sleep_med_per_1000,14,Västra Götaland,2022,,,35-44,M,48.0,5480,False
sleep_med_per_1000,14,Västra Götaland,2023,,,35-44,M,49.0,5730,False
sleep_med_per_1000,14,Västra Götaland,2024,,,35-44,M,48.7,5854,False
sleep_med_per_1000,14,Västra Götaland,2025,,,35-44,M,50.3,6148,False
sleep_med_per_1000,14,Västra Götaland,2006,,,35-44,K,73.1,7741,False
sleep_med_per_1000,14,Västra Götaland,2007,,,35-44,K,73.2,7807,False
sleep_med_per_1000,14,Västra Götaland,2008,,,35-44,K,70.7,7607,False
sleep_med_per_1000,14,Västra Götaland,2009,,,35-44,K,68.7,7381,False
sleep_med_per_1000,14,Västra Götaland,2010,,,35-44,K,69.0,7374,False
sleep_med_per_1000,14,Västra Götaland,2011,,,35-44,K,69.3,7341,False
sleep_med_per_1000,14,Västra Götaland,2012,,,35-44,K,69.4,7271,False
sleep_med_per_1000,14,Västra Götaland,2013,,,35-44,K,71.0,7332,False
sleep_med_per_1000,14,Västra Götaland,2014,,,35-44,K,72.6,7450,False
sleep_med_per_1000,14,Västra Götaland,2015,,,35-44,K,71.6,7352,False
sleep_med_per_1000,14,Västra Götaland,2016,,,35-44,K,70.6,7270,False
sleep_med_per_1000,14,Västra Götaland,2017,,,35-44,K,71.9,7429,False
sleep_med_per_1000,14,Västra Götaland,2018,,,35-44,K,70.8,7341,False
sleep_med_per_1000,14,Västra Götaland,2019,,,35-44,K,71.2,7424,False
sleep_med_per_1000,14,Västra Götaland,2020,,,35-44,K,73.5,7707,False
sleep_med_per_1000,14,Västra Götaland,2021,,,35-44,K,73.1,7738,False
sleep_med_per_1000,14,Västra Götaland,2022,,,35-44,K,71.1,7641,False
sleep_med_per_1000,14,Västra Götaland,2023,,,35-44,K,73.0,8033,False
sleep_med_per_1000,14,Västra Götaland,2024,,,35-44,K,73.3,8255,False
sleep_med_per_1000,14,Västra Götaland,2025,,,35-44,K,76.0,8760,False
sleep_med_per_1000,14,Västra Götaland,2006,,,35-44,T,60.4,13079,False
sleep_med_per_1000,14,Västra Götaland,2007,,,35-44,T,60.6,13224,False
sleep_med_per_1000,14,Västra Götaland,2008,,,35-44,T,59.1,12962,False
sleep_med_per_1000,14,Västra Götaland,2009,,,35-44,T,57.4,12564,False
sleep_med_per_1000,14,Västra Götaland,2010,,,35-44,T,57.8,12601,False
sleep_med_per_1000,14,Västra Götaland,2011,,,35-44,T,58.1,12538,False
sleep_med_per_1000,14,Västra Götaland,2012,,,35-44,T,58.5,12469,False
sleep_med_per_1000,14,Västra Götaland,2013,,,35-44,T,59.9,12591,False
sleep_med_per_1000,14,Västra Götaland,2014,,,35-44,T,61.0,12728,False
sleep_med_per_1000,14,Västra Götaland,2015,,,35-44,T,60.7,12691,False
sleep_med_per_1000,14,Västra Götaland,2016,,,35-44,T,59.7,12557,False
sleep_med_per_1000,14,Västra Götaland,2017,,,35-44,T,60.9,12858,False
sleep_med_per_1000,14,Västra Götaland,2018,,,35-44,T,60.3,12790,False
sleep_med_per_1000,14,Västra Götaland,2019,,,35-44,T,60.2,12855,False
sleep_med_per_1000,14,Västra Götaland,2020,,,35-44,T,62.3,13412,False
sleep_med_per_1000,14,Västra Götaland,2021,,,35-44,T,61.3,13356,False
sleep_med_per_1000,14,Västra Götaland,2022,,,35-44,T,59.2,13121,False
sleep_med_per_1000,14,Västra Götaland,2023,,,35-44,T,60.7,13763,False
sleep_med_per_1000,14,Västra Götaland,2024,,,35-44,T,60.6,14109,False
sleep_med_per_1000,14,Västra Götaland,2025,,,35-44,T,62.8,14908,False
sleep_med_per_1000,17,Värmland,2006,,,35-44,M,43.1,807,False
sleep_med_per_1000,17,Värmland,2007,,,35-44,M,40.4,760,False
sleep_med_per_1000,17,Värmland,2008,,,35-44,M,43.1,810,False
sleep_med_per_1000,17,Värmland,2009,,,35-44,M,43.4,808,False
sleep_med_per_1000,17,Värmland,2010,,,35-44,M,43.8,796,False
sleep_med_per_1000,17,Värmland,2011,,,35-44,M,44.9,791,False
sleep_med_per_1000,17,Värmland,2012,,,35-44,M,47.4,810,False
sleep_med_per_1000,17,Värmland,2013,,,35-44,M,48.7,810,False
sleep_med_per_1000,17,Värmland,2014,,,35-44,M,53.0,863,False
sleep_med_per_1000,17,Värmland,2015,,,35-44,M,52.1,841,False
sleep_med_per_1000,17,Värmland,2016,,,35-44,M,50.1,801,False
sleep_med_per_1000,17,Värmland,2017,,,35-44,M,50.5,802,False
sleep_med_per_1000,17,Värmland,2018,,,35-44,M,50.2,789,False
sleep_med_per_1000,17,Värmland,2019,,,35-44,M,51.4,803,False
sleep_med_per_1000,17,Värmland,2020,,,35-44,M,51.5,798,False
sleep_med_per_1000,17,Värmland,2021,,,35-44,M,49.4,772,False
sleep_med_per_1000,17,Värmland,2022,,,35-44,M,46.3,736,False
sleep_med_per_1000,17,Värmland,2023,,,35-44,M,52.3,846,False
sleep_med_per_1000,17,Värmland,2024,,,35-44,M,53.0,884,False
sleep_med_per_1000,17,Värmland,2025,,,35-44,M,52.8,899,False
sleep_med_per_1000,17,Värmland,2006,,,35-44,K,70.3,1238,False
sleep_med_per_1000,17,Värmland,2007,,,35-44,K,67.2,1186,False
sleep_med_per_1000,17,Värmland,2008,,,35-44,K,68.7,1214,False
sleep_med_per_1000,17,Värmland,2009,,,35-44,K,67.8,1187,False
sleep_med_per_1000,17,Värmland,2010,,,35-44,K,68.2,1175,False
sleep_med_per_1000,17,Värmland,2011,,,35-44,K,68.6,1155,False
sleep_med_per_1000,17,Värmland,2012,,,35-44,K,73.1,1195,False
sleep_med_per_1000,17,Värmland,2013,,,35-44,K,73.5,1173,False
sleep_med_per_1000,17,Värmland,2014,,,35-44,K,76.0,1184,False
sleep_med_per_1000,17,Värmland,2015,,,35-44,K,76.5,1176,False
sleep_med_per_1000,17,Värmland,2016,,,35-44,K,75.6,1154,False
sleep_med_per_1000,17,Värmland,2017,,,35-44,K,74.3,1133,False
sleep_med_per_1000,17,Värmland,2018,,,35-44,K,76.0,1144,False
sleep_med_per_1000,17,Värmland,2019,,,35-44,K,76.1,1140,False
sleep_med_per_1000,17,Värmland,2020,,,35-44,K,77.7,1151,False
sleep_med_per_1000,17,Värmland,2021,,,35-44,K,76.8,1142,False
sleep_med_per_1000,17,Värmland,2022,,,35-44,K,74.2,1124,False
sleep_med_per_1000,17,Värmland,2023,,,35-44,K,80.3,1240,False
sleep_med_per_1000,17,Värmland,2024,,,35-44,K,83.6,1322,False
sleep_med_per_1000,17,Värmland,2025,,,35-44,K,86.6,1411,False
sleep_med_per_1000,17,Värmland,2006,,,35-44,T,56.3,2045,False
sleep_med_per_1000,17,Värmland,2007,,,35-44,T,53.4,1946,False
sleep_med_per_1000,17,Värmland,2008,,,35-44,T,55.5,2024,False
sleep_med_per_1000,17,Värmland,2009,,,35-44,T,55.2,1995,False
sleep_med_per_1000,17,Värmland,2010,,,35-44,T,55.7,1971,False
sleep_med_per_1000,17,Värmland,2011,,,35-44,T,56.4,1946,False
sleep_med_per_1000,17,Värmland,2012,,,35-44,T,59.9,2005,False
sleep_med_per_1000,17,Värmland,2013,,,35-44,T,60.8,1983,False
sleep_med_per_1000,17,Värmland,2014,,,35-44,T,64.2,2047,False
sleep_med_per_1000,17,Värmland,2015,,,35-44,T,64.0,2017,False
sleep_med_per_1000,17,Värmland,2016,,,35-44,T,62.6,1955,False
sleep_med_per_1000,17,Värmland,2017,,,35-44,T,62.1,1935,False
sleep_med_per_1000,17,Värmland,2018,,,35-44,T,62.8,1933,False
sleep_med_per_1000,17,Värmland,2019,,,35-44,T,63.5,1943,False
sleep_med_per_1000,17,Värmland,2020,,,35-44,T,64.3,1949,False
sleep_med_per_1000,17,Värmland,2021,,,35-44,T,62.7,1914,False
sleep_med_per_1000,17,Värmland,2022,,,35-44,T,59.9,1860,False
sleep_med_per_1000,17,Värmland,2023,,,35-44,T,65.9,2086,False
sleep_med_per_1000,17,Värmland,2024,,,35-44,T,67.9,2206,False
sleep_med_per_1000,17,Värmland,2025,,,35-44,T,69.3,2310,False
sleep_med_per_1000,18,Örebro,2006,,,35-44,M,33.6,630,False
sleep_med_per_1000,18,Örebro,2007,,,35-44,M,33.5,634,False
sleep_med_per_1000,18,Örebro,2008,,,35-44,M,35.1,667,False
sleep_med_per_1000,18,Örebro,2009,,,35-44,M,33.2,631,False
sleep_med_per_1000,18,Örebro,2010,,,35-44,M,34.5,649,False
sleep_med_per_1000,18,Örebro,2011,,,35-44,M,35.3,654,False
sleep_med_per_1000,18,Örebro,2012,,,35-44,M,35.1,639,False
sleep_med_per_1000,18,Örebro,2013,,,35-44,M,38.2,690,False
sleep_med_per_1000,18,Örebro,2014,,,35-44,M,35.8,637,False
sleep_med_per_1000,18,Örebro,2015,,,35-44,M,34.4,613,False
sleep_med_per_1000,18,Örebro,2016,,,35-44,M,36.0,642,False
sleep_med_per_1000,18,Örebro,2017,,,35-44,M,37.0,656,False
sleep_med_per_1000,18,Örebro,2018,,,35-44,M,38.1,677,False
sleep_med_per_1000,18,Örebro,2019,,,35-44,M,38.2,685,False
sleep_med_per_1000,18,Örebro,2020,,,35-44,M,42.3,753,False
sleep_med_per_1000,18,Örebro,2021,,,35-44,M,41.5,748,False
sleep_med_per_1000,18,Örebro,2022,,,35-44,M,36.4,668,False
sleep_med_per_1000,18,Örebro,2023,,,35-44,M,40.3,749,False
sleep_med_per_1000,18,Örebro,2024,,,35-44,M,40.0,761,False
sleep_med_per_1000,18,Örebro,2025,,,35-44,M,45.1,870,False
sleep_med_per_1000,18,Örebro,2006,,,35-44,K,60.4,1081,False
sleep_med_per_1000,18,Örebro,2007,,,35-44,K,57.3,1040,False
sleep_med_per_1000,18,Örebro,2008,,,35-44,K,55.8,1019,False
sleep_med_per_1000,18,Örebro,2009,,,35-44,K,55.5,1023,False
sleep_med_per_1000,18,Örebro,2010,,,35-44,K,54.1,991,False
sleep_med_per_1000,18,Örebro,2011,,,35-44,K,56.4,1020,False
sleep_med_per_1000,18,Örebro,2012,,,35-44,K,52.1,929,False
sleep_med_per_1000,18,Örebro,2013,,,35-44,K,53.2,931,False
sleep_med_per_1000,18,Örebro,2014,,,35-44,K,55.1,956,False
sleep_med_per_1000,18,Örebro,2015,,,35-44,K,56.5,982,False
sleep_med_per_1000,18,Örebro,2016,,,35-44,K,59.9,1042,False
sleep_med_per_1000,18,Örebro,2017,,,35-44,K,59.7,1027,False
sleep_med_per_1000,18,Örebro,2018,,,35-44,K,59.8,1023,False
sleep_med_per_1000,18,Örebro,2019,,,35-44,K,59.8,1029,False
sleep_med_per_1000,18,Örebro,2020,,,35-44,K,61.6,1057,False
sleep_med_per_1000,18,Örebro,2021,,,35-44,K,61.8,1071,False
sleep_med_per_1000,18,Örebro,2022,,,35-44,K,58.7,1033,False
sleep_med_per_1000,18,Örebro,2023,,,35-44,K,61.2,1098,False
sleep_med_per_1000,18,Örebro,2024,,,35-44,K,60.3,1104,False
sleep_med_per_1000,18,Örebro,2025,,,35-44,K,63.2,1175,False
sleep_med_per_1000,18,Örebro,2006,,,35-44,T,46.7,1711,False
sleep_med_per_1000,18,Örebro,2007,,,35-44,T,45.2,1674,False
sleep_med_per_1000,18,Örebro,2008,,,35-44,T,45.3,1686,False
sleep_med_per_1000,18,Örebro,2009,,,35-44,T,44.2,1654,False
sleep_med_per_1000,18,Örebro,2010,,,35-44,T,44.2,1640,False
sleep_med_per_1000,18,Örebro,2011,,,35-44,T,45.7,1674,False
sleep_med_per_1000,18,Örebro,2012,,,35-44,T,43.5,1568,False
sleep_med_per_1000,18,Örebro,2013,,,35-44,T,45.6,1621,False
sleep_med_per_1000,18,Örebro,2014,,,35-44,T,45.3,1593,False
sleep_med_per_1000,18,Örebro,2015,,,35-44,T,45.4,1595,False
sleep_med_per_1000,18,Örebro,2016,,,35-44,T,47.8,1684,False
sleep_med_per_1000,18,Örebro,2017,,,35-44,T,48.2,1683,False
sleep_med_per_1000,18,Örebro,2018,,,35-44,T,48.7,1700,False
sleep_med_per_1000,18,Örebro,2019,,,35-44,T,48.8,1714,False
sleep_med_per_1000,18,Örebro,2020,,,35-44,T,51.7,1810,False
sleep_med_per_1000,18,Örebro,2021,,,35-44,T,51.4,1819,False
sleep_med_per_1000,18,Örebro,2022,,,35-44,T,47.3,1701,False
sleep_med_per_1000,18,Örebro,2023,,,35-44,T,50.6,1847,False
sleep_med_per_1000,18,Örebro,2024,,,35-44,T,50.0,1865,False
sleep_med_per_1000,18,Örebro,2025,,,35-44,T,54.0,2045,False
sleep_med_per_1000,19,Västmanland,2006,,,35-44,M,50.6,910,False
sleep_med_per_1000,19,Västmanland,2007,,,35-44,M,43.9,791,False
sleep_med_per_1000,19,Västmanland,2008,,,35-44,M,44.3,797,False
sleep_med_per_1000,19,Västmanland,2009,,,35-44,M,44.1,783,False
sleep_med_per_1000,19,Västmanland,2010,,,35-44,M,42.0,735,False
sleep_med_per_1000,19,Västmanland,2011,,,35-44,M,44.6,766,False
sleep_med_per_1000,19,Västmanland,2012,,,35-44,M,44.8,751,False
sleep_med_per_1000,19,Västmanland,2013,,,35-44,M,46.8,767,False
sleep_med_per_1000,19,Västmanland,2014,,,35-44,M,46.5,747,False
sleep_med_per_1000,19,Västmanland,2015,,,35-44,M,48.7,780,False
sleep_med_per_1000,19,Västmanland,2016,,,35-44,M,48.6,779,False
sleep_med_per_1000,19,Västmanland,2017,,,35-44,M,49.8,796,False
sleep_med_per_1000,19,Västmanland,2018,,,35-44,M,45.7,730,False
sleep_med_per_1000,19,Västmanland,2019,,,35-44,M,46.8,746,False
sleep_med_per_1000,19,Västmanland,2020,,,35-44,M,47.3,759,False
sleep_med_per_1000,19,Västmanland,2021,,,35-44,M,47.2,768,False
sleep_med_per_1000,19,Västmanland,2022,,,35-44,M,44.7,745,False
sleep_med_per_1000,19,Västmanland,2023,,,35-44,M,45.2,778,False
sleep_med_per_1000,19,Västmanland,2024,,,35-44,M,46.1,812,False
sleep_med_per_1000,19,Västmanland,2025,,,35-44,M,46.4,837,False
sleep_med_per_1000,19,Västmanland,2006,,,35-44,K,78.5,1329,False
sleep_med_per_1000,19,Västmanland,2007,,,35-44,K,74.0,1253,False
sleep_med_per_1000,19,Västmanland,2008,,,35-44,K,72.9,1242,False
sleep_med_per_1000,19,Västmanland,2009,,,35-44,K,70.3,1186,False
sleep_med_per_1000,19,Västmanland,2010,,,35-44,K,73.1,1216,False
sleep_med_per_1000,19,Västmanland,2011,,,35-44,K,73.2,1196,False
sleep_med_per_1000,19,Västmanland,2012,,,35-44,K,72.1,1158,False
sleep_med_per_1000,19,Västmanland,2013,,,35-44,K,70.8,1116,False
sleep_med_per_1000,19,Västmanland,2014,,,35-44,K,72.9,1133,False
sleep_med_per_1000,19,Västmanland,2015,,,35-44,K,76.7,1188,False
sleep_med_per_1000,19,Västmanland,2016,,,35-44,K,80.5,1247,False
sleep_med_per_1000,19,Västmanland,2017,,,35-44,K,77.0,1192,False
sleep_med_per_1000,19,Västmanland,2018,,,35-44,K,74.2,1147,False
sleep_med_per_1000,19,Västmanland,2019,,,35-44,K,72.7,1130,False
sleep_med_per_1000,19,Västmanland,2020,,,35-44,K,74.8,1164,False
sleep_med_per_1000,19,Västmanland,2021,,,35-44,K,69.0,1085,False
sleep_med_per_1000,19,Västmanland,2022,,,35-44,K,68.2,1092,False
sleep_med_per_1000,19,Västmanland,2023,,,35-44,K,69.4,1143,False
sleep_med_per_1000,19,Västmanland,2024,,,35-44,K,71.2,1203,False
sleep_med_per_1000,19,Västmanland,2025,,,35-44,K,74.3,1299,False
sleep_med_per_1000,19,Västmanland,2006,,,35-44,T,64.2,2239,False
sleep_med_per_1000,19,Västmanland,2007,,,35-44,T,58.5,2044,False
sleep_med_per_1000,19,Västmanland,2008,,,35-44,T,58.2,2039,False
sleep_med_per_1000,19,Västmanland,2009,,,35-44,T,56.9,1969,False
sleep_med_per_1000,19,Västmanland,2010,,,35-44,T,57.1,1951,False
sleep_med_per_1000,19,Västmanland,2011,,,35-44,T,58.5,1962,False
sleep_med_per_1000,19,Västmanland,2012,,,35-44,T,58.1,1909,False
sleep_med_per_1000,19,Västmanland,2013,,,35-44,T,58.6,1883,False
sleep_med_per_1000,19,Västmanland,2014,,,35-44,T,59.5,1880,False
sleep_med_per_1000,19,Västmanland,2015,,,35-44,T,62.5,1968,False
sleep_med_per_1000,19,Västmanland,2016,,,35-44,T,64.3,2026,False
sleep_med_per_1000,19,Västmanland,2017,,,35-44,T,63.2,1988,False
sleep_med_per_1000,19,Västmanland,2018,,,35-44,T,59.7,1877,False
sleep_med_per_1000,19,Västmanland,2019,,,35-44,T,59.6,1876,False
sleep_med_per_1000,19,Västmanland,2020,,,35-44,T,60.9,1923,False
sleep_med_per_1000,19,Västmanland,2021,,,35-44,T,57.9,1853,False
sleep_med_per_1000,19,Västmanland,2022,,,35-44,T,56.3,1837,False
sleep_med_per_1000,19,Västmanland,2023,,,35-44,T,57.0,1921,False
sleep_med_per_1000,19,Västmanland,2024,,,35-44,T,58.4,2015,False
sleep_med_per_1000,19,Västmanland,2025,,,35-44,T,60.2,2136,False
sleep_med_per_1000,20,Dalarna,2006,,,35-44,M,35.6,644,False
sleep_med_per_1000,20,Dalarna,2007,,,35-44,M,34.5,624,False
sleep_med_per_1000,20,Dalarna,2008,,,35-44,M,34.0,613,False
sleep_med_per_1000,20,Dalarna,2009,,,35-44,M,34.4,614,False
sleep_med_per_1000,20,Dalarna,2010,,,35-44,M,36.1,633,False
sleep_med_per_1000,20,Dalarna,2011,,,35-44,M,35.1,605,False
sleep_med_per_1000,20,Dalarna,2012,,,35-44,M,36.0,602,False
sleep_med_per_1000,20,Dalarna,2013,,,35-44,M,38.5,627,False
sleep_med_per_1000,20,Dalarna,2014,,,35-44,M,39.7,634,False
sleep_med_per_1000,20,Dalarna,2015,,,35-44,M,44.9,714,False
sleep_med_per_1000,20,Dalarna,2016,,,35-44,M,47.8,764,False
sleep_med_per_1000,20,Dalarna,2017,,,35-44,M,48.4,773,False
sleep_med_per_1000,20,Dalarna,2018,,,35-44,M,49.5,785,False
sleep_med_per_1000,20,Dalarna,2019,,,35-44,M,48.2,766,False
sleep_med_per_1000,20,Dalarna,2020,,,35-44,M,51.6,817,False
sleep_med_per_1000,20,Dalarna,2021,,,35-44,M,51.4,826,False
sleep_med_per_1000,20,Dalarna,2022,,,35-44,M,49.6,810,False
sleep_med_per_1000,20,Dalarna,2023,,,35-44,M,48.7,816,False
sleep_med_per_1000,20,Dalarna,2024,,,35-44,M,52.0,894,False
sleep_med_per_1000,20,Dalarna,2025,,,35-44,M,52.0,914,False
sleep_med_per_1000,20,Dalarna,2006,,,35-44,K,60.0,1045,False
sleep_med_per_1000,20,Dalarna,2007,,,35-44,K,58.5,1022,False
sleep_med_per_1000,20,Dalarna,2008,,,35-44,K,57.7,1008,False
sleep_med_per_1000,20,Dalarna,2009,,,35-44,K,56.3,971,False
sleep_med_per_1000,20,Dalarna,2010,,,35-44,K,58.5,995,False
sleep_med_per_1000,20,Dalarna,2011,,,35-44,K,59.4,985,False
sleep_med_per_1000,20,Dalarna,2012,,,35-44,K,56.7,922,False
sleep_med_per_1000,20,Dalarna,2013,,,35-44,K,61.8,979,False
sleep_med_per_1000,20,Dalarna,2014,,,35-44,K,65.6,1022,False
sleep_med_per_1000,20,Dalarna,2015,,,35-44,K,68.9,1067,False
sleep_med_per_1000,20,Dalarna,2016,,,35-44,K,71.9,1114,False
sleep_med_per_1000,20,Dalarna,2017,,,35-44,K,75.1,1157,False
sleep_med_per_1000,20,Dalarna,2018,,,35-44,K,77.5,1183,False
sleep_med_per_1000,20,Dalarna,2019,,,35-44,K,82.5,1262,False
sleep_med_per_1000,20,Dalarna,2020,,,35-44,K,79.7,1216,False
sleep_med_per_1000,20,Dalarna,2021,,,35-44,K,80.6,1240,False
sleep_med_per_1000,20,Dalarna,2022,,,35-44,K,78.6,1227,False
sleep_med_per_1000,20,Dalarna,2023,,,35-44,K,82.1,1309,False
sleep_med_per_1000,20,Dalarna,2024,,,35-44,K,88.0,1431,False
sleep_med_per_1000,20,Dalarna,2025,,,35-44,K,87.9,1465,False
sleep_med_per_1000,20,Dalarna,2006,,,35-44,T,47.6,1689,False
sleep_med_per_1000,20,Dalarna,2007,,,35-44,T,46.3,1646,False
sleep_med_per_1000,20,Dalarna,2008,,,35-44,T,45.6,1621,False
sleep_med_per_1000,20,Dalarna,2009,,,35-44,T,45.2,1585,False
sleep_med_per_1000,20,Dalarna,2010,,,35-44,T,47.2,1628,False
sleep_med_per_1000,20,Dalarna,2011,,,35-44,T,47.0,1590,False
sleep_med_per_1000,20,Dalarna,2012,,,35-44,T,46.2,1524,False
sleep_med_per_1000,20,Dalarna,2013,,,35-44,T,50.0,1606,False
sleep_med_per_1000,20,Dalarna,2014,,,35-44,T,52.5,1656,False
sleep_med_per_1000,20,Dalarna,2015,,,35-44,T,56.7,1781,False
sleep_med_per_1000,20,Dalarna,2016,,,35-44,T,59.7,1878,False
sleep_med_per_1000,20,Dalarna,2017,,,35-44,T,61.5,1930,False
sleep_med_per_1000,20,Dalarna,2018,,,35-44,T,63.2,1968,False
sleep_med_per_1000,20,Dalarna,2019,,,35-44,T,65.0,2028,False
sleep_med_per_1000,20,Dalarna,2020,,,35-44,T,65.4,2033,False
sleep_med_per_1000,20,Dalarna,2021,,,35-44,T,65.7,2066,False
sleep_med_per_1000,20,Dalarna,2022,,,35-44,T,63.8,2037,False
sleep_med_per_1000,20,Dalarna,2023,,,35-44,T,65.0,2125,False
sleep_med_per_1000,20,Dalarna,2024,,,35-44,T,69.5,2325,False
sleep_med_per_1000,20,Dalarna,2025,,,35-44,T,69.5,2379,False
