hsaId,name,ownership,isFamiljecentral,address,phone,lat,lon,lanCode,kommunCode,kommungrupp,unitCode,spark_startYear,spark_endYear,spark_weightedDemand,spark_rj,spark_children05,url_1177,coord_source,spark_verify_1177,fetched_at
SE2321000131-E000000012582,Meliva VC Fredriksdal,Privat,False,"Mölndalsvägen 77, 412 85, Göteborg",031-380 30 00,57.6831266,12.0000349,14,1480,,14_SE2321000131-E000000012582,2026,2026,,,485,https://www.1177.se/hitta-vard/kontaktkort/Meliva-Vardcentral-Fredriksdal-Goteborg/,,live_2026-07-21,2026-08-26
SE162321000024-0083547,"Barnens Meliva BVC Lindbacken, Uppsala",Privat,False,"Hagtorpsvägen 1, Uppsala",010-640 50 00,59.9113786603668,17.7389549837824,03,0380,,03_SE162321000024-0083547,2026,2026,,,844,https://www.1177.se/hitta-vard/kontaktkort/Barnens-Meliva-BVC-Lindbacken-Uppsala/,,live_2026-07-21,2026-08-26
SE2321000016-DFZJ,"Barnens Meliva BVC Märsta, Sigtuna",Privat,False,"Södergatan 19C, MÄRSTA",08-588 842 17,59.6256233701175,17.8575642451383,01,0191,,01_SE2321000016-DFZJ,2026,2026,,,1178,https://www.1177.se/hitta-vard/kontaktkort/Barnens-Meliva-BVC-Marsta-Sigtuna/,,live_2026-07-21,2026-08-26
SE162321000255-O33602,Blomman BVC Malmö,Unknown,False,"Celsiusgatan 35, Malmö",040-49 09 55,55.5999814253816,13.0298563156997,12,1280,,12_SE162321000255-O33602,2026,2026,,,1453,https://www.1177.se/hitta-vard/kontaktkort/Blomman-BVC-Malmo/,,live_2026-07-21,2026-08-26
SE2321000131-F000000001304,"BVC HälsoBrunnen vårdcentral, Ulricehamn",Privat,False,"Vistvägen 2, 523 37, Ulricehamn",0321-68 54 12,57.8072315732377,13.4097548747767,14,1491,,14_SE2321000131-F000000001304,2026,2026,740,0.00135,536,https://www.1177.se/hitta-vard/kontaktkort/BVC-HalsoBrunnen-vardcentral-Ulricehamn/,,live_2026-07-21,2026-08-26
SE2321000131-E000000014786,BVC Nötkärnan Bergsjön Vårdcentral och BVC,Privat,False,"Rymdtorget 8, 41566, Göteborg",031-792 94 40,57.7563975758452,12.0700785622574,14,1480,,14_SE2321000131-E000000014786,2026,2026,,,0,https://www.1177.se/hitta-vard/kontaktkort/BVC-Notkarnan-Bergsjon-Vardcentral-och-BVC/,,live_2026-07-21,2026-08-26
SE2321000131-F000000001308,"BVC Omtanken Vårdcentral Pedagogen Park, Mölndal",Privat,False,"Kunskapsgatan 11, 431 44, Mölndal",031-352 06 67,57.6589324692548,12.0002026495554,14,1481,,14_SE2321000131-F000000001308,2026,2026,,,337,https://www.1177.se/hitta-vard/kontaktkort/BVC-Omtanken-Vardcentral-Pedagogen-Park-Molndal/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000538,"BVC Primapraktiken, Trollhättan",Unknown,False,"Nohabgatan 18E, 461 53, Trollhättan",0520-49 48 80,58.2732056478944,12.2803959165856,14,1488,,14_SE2321000131-F000000000538,2026,2026,,,259,https://www.1177.se/hitta-vard/kontaktkort/BVC-Primapraktiken-Trollhattan/,,live_2026-07-21,2026-08-26
SE2321000131-E000000017953,BVC Sätila,Unknown,False,"Björlandavägen 3, 511 69, Sätila",0301-51 51 22,57.5430947687556,12.4331125449727,14,1463,,14_SE2321000131-E000000017953,2026,2026,,,366,https://www.1177.se/hitta-vard/kontaktkort/BVC-Satila/,,live_2026-07-21,2026-08-26
SE2321000131-E000000014534,Distriktsläkarna Kviberg Vårdcentral och BVC,Privat,False,"Rustmästaregatan 3, 415 28, Göteborg",031-363 62 80,57.7318957194216,12.0240021139936,14,1480,,14_SE2321000131-E000000014534,2026,2026,,,2135,https://www.1177.se/hitta-vard/kontaktkort/Distriktslakarna-Kviberg-Vardcentral-och-BVC/,,live_2026-07-21,2026-08-26
SE2321000131-E000000015397,Distriktsläkarna Mölndal Vårdcentral och BVC,Privat,False,"Jungfruplatsen 2, 431 48, Mölndal",031-363 61 30,57.6595729042746,12.0011751120617,14,1481,,14_SE2321000131-E000000015397,2026,2026,,,465,https://www.1177.se/hitta-vard/kontaktkort/Distriktslakarna-Molndal-Vardcentral-och-BVC/,,live_2026-07-21,2026-08-26
SE2321000016-GGB6,"Familjeläkarna i Arninge BVC, Täby",Privat,False,"Saluvägen 1, TÄBY",08-400 605 10,59.4623706905314,18.1342717476696,01,0160,,01_SE2321000016-GGB6,2026,2026,,,1238,https://www.1177.se/hitta-vard/kontaktkort/Familjelakarna-i-Arninge-BVC-Taby/,,live_2026-07-21,2026-08-26
SE2321000131-E000000010615,"Familjeläkarna i Mölnlycke Vårdcentral och BVC, Mölnlycke",Privat,False,"Hönekullavägen 13, 435 44, Mölnlycke",031-68 14 00,57.6561724164485,12.1171168443448,14,1401,,14_SE2321000131-E000000010615,2026,2026,,,900,https://www.1177.se/hitta-vard/kontaktkort/Familjelakarna-i-Molnlycke-Vardcentral-och-BVC-Molnlycke/,,live_2026-07-21,2026-08-26
SE2321000131-E000000016948,Forsåker Vårdcentral och BVC,Privat,False,"Kronogårdsgatan 3, 43133, Mölndal",031-775 59 00,57.6503148062027,12.025983472749,14,1481,,14_SE2321000131-E000000016948,2026,2026,,,460,https://www.1177.se/hitta-vard/kontaktkort/Forsaker-Vardcentral-och-BVC-Molndal/,,live_2026-07-21,2026-08-26
SE2321000016-14L0,"Hallunda BVC, Hallunda vårdcentral",Region,False,"Tomtbergavägen 1, Norsborg",08-123 423 00,59.2446330536651,17.8285623449898,01,0127,,01_SE2321000016-14L0,2026,2026,6229,0.000161,2346,https://www.1177.se/hitta-vard/kontaktkort/Hallunda-BVC-Hallunda-vardcentral/,,live_2026-07-21,2026-08-26
SE162321000255-O26105,BVC HMC Hjärup,Unknown,False,"Uppåkra handelsområde 18, Hjärup",040-41 80 00,55.6696491,13.1602461,12,1230,,12_SE162321000255-O26105,2026,2026,,,523,https://www.1177.sehttps://www.1177.se/hitta-vard/kontaktkort/HMC-BVC-i-Hjarup/,,no_live_card_2026-07-21,2026-08-26
SE162321000255-O33493,HMC BVC i Löddeköpinge,Privat,True,"Marknadsvägen 7, Löddeköpinge",040-41 80 00,55.7693128427936,12.9902810565264,12,1261,,12_SE162321000255-O33493,2026,2026,,,529,https://www.1177.sehttps://www.1177.se/hitta-vard/kontaktkort/HMC-BVC-i-Loddekopinge/,,identity_mismatch_2026-07-21,2026-08-26
SE2321000016-GWL3,"Hälsa Hemma BVC, Solna",Privat,False,"Visionsgatan 22, SOLNA",08-571 681 00,59.351752697069,18.0305191781332,01,0184,,01_SE2321000016-GWL3,2026,2026,,,1912,https://www.1177.sehttps://www.1177.se/hitta-vard/kontaktkort/Halsa-Hemma-BVC-Solna/,,no_live_card_2026-07-21,2026-08-26
SE2321000131-E000000020286,Kvarterskliniken Karlastaden BVC,Privat,False,"Liberagatan 40, 417 52, Göteborg",031-320 35 10,57.7094505396311,11.9359578796134,14,1480,,14_SE2321000131-E000000020286,2026,2026,,,253,https://www.1177.se/hitta-vard/kontaktkort/Kvarterskliniken-Karlastaden-BVC/,,live_2026-07-21,2026-08-26
SE162321000255-O27522,Mama Mia BVC Åstorp,Privat,False,"Storgatan 30A, Åstorp",042-301 75 24,56.1374838181933,12.9473802530116,12,1277,,12_SE162321000255-O27522,2026,2026,,,252,https://www.1177.se/hitta-vard/kontaktkort/Mama-Mia-BVC-Astorp/,,live_2026-07-21,2026-08-26
SE2321000016-9FCK,Mama Mia Söder BVC,Privat,False,"Magnus Ladulåsgatan 43, STOCKHOLM",08-506 490 78,59.3127937481957,18.0641916278285,01,0180,,01_SE2321000016-9FCK,2026,2026,,,1073,https://www.1177.se/hitta-vard/kontaktkort/Mama-Mia-Soder-BVC/,,live_2026-07-21,2026-08-26
SE2321000016-GJ03,Mama Mia Täby BVC,Privat,False,"Täby Torg 6, TÄBY",08-400 632 10,59.4438550163131,18.0708957760781,01,0160,,01_SE2321000016-GJ03,2026,2026,,,891,https://www.1177.se/hitta-vard/kontaktkort/Mama-Mia-Taby-BVC/,,live_2026-07-21,2026-08-26
SE2321000016-F31K,Martina BVC Djurgårdsstan,Privat,False,"Husarviksgatan 30, STOCKHOLM",08-120 194 77,59.3596680737065,18.0915431952499,01,0180,,01_SE2321000016-F31K,2026,2026,,,838,https://www.1177.se/hitta-vard/kontaktkort/Martina-BVC-Djurgardsstan/,,live_2026-07-21,2026-08-26
SE2321000016-GTC2,Martina BVC Lidingö,Privat,False,"Agavägen 54, LIDINGÖ",08-120 194 77,59.3456768914359,18.1557090822964,01,0186,,01_SE2321000016-GTC2,2026,2026,,,1610,https://www.1177.se/hitta-vard/kontaktkort/Martina-BVC-Lidingo/,,live_2026-07-21,2026-08-26
SE2321000131-E000000015549,Medipart Partille Vårdcentral och BVC,Privat,False,"Gamla Kronvägen 13A, 433 33, Partille",031-390 99 00,57.7395893611655,12.1073053750076,14,1402,,14_SE2321000131-E000000015549,2026,2026,,,389,https://www.1177.se/hitta-vard/kontaktkort/Medipart-Partille-Vardcentral-och-BVC/,,live_2026-07-21,2026-08-26
SE2321000131-E000000019228,"Nötkärnan Guldheden Familjeläkare och BVC, Göteborg",Privat,False,"Doktor Fries torg 6, 413 23, Göteborg",031-716 06 00,57.6835553871908,11.9715768723019,14,1480,,14_SE2321000131-E000000019228,2026,2026,,,225,https://www.1177.se/hitta-vard/kontaktkort/Notkarnan-Guldheden-Familjelakare-och-BVC-Goteborg/,,live_2026-07-21,2026-08-26
SE2321000131-E000000020287,Omtanken BVC Olskroken,Privat,False,"Hökegatan 34, 416 66, Göteborg",031-797 51 40,57.7153481436509,12.0014633113585,14,1480,,14_SE2321000131-E000000020287,2026,2026,,,835,https://www.1177.se/hitta-vard/kontaktkort/Omtanken-BVC-Olskroken/,,live_2026-07-21,2026-08-26
SE2321000016-108M,Praktikertjänst Familjeläkargruppen BVC,Privat,False,"Brahegatan 49, STOCKHOLM",08-587 676 21,59.342508894991,18.07964839026,01,0180,,01_SE2321000016-108M,2026,2026,,,0,https://www.1177.se/hitta-vard/kontaktkort/Praktikertjanst-Familjelakargruppen-BVC-Ostermalm/,,live_2026-07-21,2026-08-26
SE2321000016-DGQK,"Rosenlunds barnhälsovårdsteam, Beroendecentrum Stockholm",Region,False,"Tideliusgatan 26, Stockholm",08-123 458 10,59.3105674631855,18.0631131176849,01,0180,,01_SE2321000016-DGQK,2026,2026,,,2225,https://www.1177.se/hitta-vard/kontaktkort/Rosenlunds-barnhalsovardsteam-Beroendecentrum-Stockholm/,,live_2026-07-21,2026-08-26
SE2321000016-GP9D,"St Aframs BVC, Södertälje",Privat,False,"Klockarvägen 92B, SÖDERTÄLJE",08-550 106 10,59.1968229191156,17.5909290875305,01,0181,,01_SE2321000016-GP9D,2026,2026,,,345,https://www.1177.se/hitta-vard/kontaktkort/St-Aframs-BVC-Sodertalje/,,live_2026-07-21,2026-08-26
SE2321000016-CB7H,Systrarna Söder BVC Hammarby Sjöstad,Privat,False,"Hammarby Allé 91, STOCKHOLM",08-644 69 80,59.3040866594275,18.0928171264421,01,0180,,01_SE2321000016-CB7H,2026,2026,,,452,https://www.1177.se/hitta-vard/kontaktkort/Systrarna-Soder-BVC-Hammarby-Sjostad/,,live_2026-07-21,2026-08-26
SE2321000131-E000000014522,"Viskaforskliniken BVC, Viskafors",Privat,False,"Hagkällevägen 2, 515 34, Viskafors",033-724 55 55,57.6307247665104,12.8657575230045,14,1490,,14_SE2321000131-E000000014522,2026,2026,,,330,https://www.1177.se/hitta-vard/kontaktkort/Viskaforskliniken-BVC-Viskafors/,,live_2026-07-21,2026-08-26
SE162321000024-0016716,"Barnavdelning för neurologi ortopedi kirurgi och urologi 95 B, Uppsala",Unknown,False,"Akademiska sjukhuset, Ingång 95, 1 trappa",018-611 58 10,59.8488808684941,17.6378269469883,03,0380,,03_SE162321000024-0016716,2026,2026,,,82,https://www.1177.se/hitta-vard/kontaktkort/Barnavdelning-for-neurologi-ortopedi-kirurgi-och-urologi-95-B-Uppsala/,,live_2026-07-21,2026-08-26
SE162321000024-0027532,"Barnavdelningen för blod- och tumörsjukdomar 95 A, Uppsala",Unknown,False,"Akademiska sjukhuset, Ingång 95, 2 trappor",018-611 58 04,59.8488808684941,17.6378269469883,03,0380,,03_SE162321000024-0027532,2026,2026,,,0,https://www.1177.se/hitta-vard/kontaktkort/Barnavdelningen-for-blod-och-tumorsjukdomar-95-A-Uppsala/,,live_2026-07-21,2026-08-26
SE162321000024-0078611,"Barnavårdscentral Familjeläkarna Wallingatan, Uppsala",Privat,False,"Wallingatan 10, Uppsala",018-611 00 00,59.8635576542942,17.6198357122541,03,0380,,03_SE162321000024-0078611,2026,2026,,,424,https://www.1177.sehttps://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Familjelakarna-Wallingatan-Uppsala/,,no_live_card_2026-07-21,2026-08-26
SE162321000024-0073728,"Barnavårdscentral Rosendals vårdcentral, Uppsala",Unknown,False,"Torgny Segerstedts allé 82B, Uppsala",018-470 08 01,59.844600143473,17.6575926296241,03,0380,,03_SE162321000024-0073728,2026,2026,,,296,https://www.1177.sehttps://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Rosendals-vardcentral-Uppsala/,,no_live_card_2026-07-21,2026-08-26
SE162321000024-0027388,"Centrala barnhälsovården i Region Uppsala, Uppsala",Region,False,"Barns vård och hälsa, Islandsgatan 2, 753 08 Uppsala",018-611 00 00,59.8519109046245,17.6471662842109,03,0380,,03_SE162321000024-0027388,2026,2026,,,541,https://www.1177.se/hitta-vard/kontaktkort/Centrala-barnhalsovarden-i-Region-Uppsala-Uppsala/,,live_2026-07-21,2026-08-26
SE2321000032-5M3C,"Barnavårdscentralen Vårdcentralen Snabbdoktor Eskilstuna, Region Sörmland",Unknown,False,"Kungsgatan 43, Eskilstuna",016-585 88 90,59.3725549914213,16.5070889969699,04,0484,,04_SE2321000032-5M3C,2026,2026,,,733,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Snabbdoktor-Eskilstuna-Region-Sormland/,,live_2026-07-21,2026-08-26
SE2321000032-4D49,"Barnavårdscentralen Vårdcentralen Stadsfjärden Nyköping, Nyköping",Unknown,False,Gästabudsvägen 6,010-704 39 00,58.7450231859575,17.0127118825517,04,0480,,04_SE2321000032-4D49,2026,2026,,,437,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Stadsfjarden-Nykoping-Nykoping/,,live_2026-07-21,2026-08-26
SE2321000040-7PZN,"Barnhälsovårdsenheten Mjölby, Barnhälsovårdsenheten i Östergötland",Region,False,"Burensköldsvägen 24, Mjölby",010-103 50 27,58.324929747305,15.1217615658425,05,0586,,05_SE2321000040-7PZN,2026,2026,,,472,https://www.1177.se/hitta-vard/kontaktkort/Barnhalsovardsenheten-Mjolby-Barnhalsovardsenheten-i-Ostergotland/,,live_2026-07-21,2026-08-26
SE2321000040-7PZL,"Barnhälsovårdsenheten Norrköping, Barnhälsovårdsenheten i Östergötland",Region,False,"Repslagaregatan 19, Norrköping",010-103 50 27,58.5892572759835,16.1920192400606,05,0581,,05_SE2321000040-7PZL,2026,2026,,,664,https://www.1177.se/hitta-vard/kontaktkort/Barnhalsovardsenheten-Norrkoping-Barnhalsovardsenheten-i-Ostergotland/,,live_2026-07-21,2026-08-26
SE2321000065-7330028996096,Barnavårdscentralen Åseda,Region,True,"Torggatan 2, 36070 Åseda",0474-49 98 00,57.169900933326,15.3512344899225,07,0760,,07_SE2321000065-7330028996096,2026,2026,,,275,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Aseda/,,live_2026-07-21,2026-08-26
SE162321000255-O36962,"Barnavårdscentralen Praktikertjänst Stationstorget Burlöv, Arlöv",Privat,False,"Hantverkaregatan 24B, Arlöv",040-619 50 70,55.6404979573607,13.0803217144581,12,1231,,12_SE162321000255-O36962,2026,2026,,,222,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Praktikertjanst-Stationstorget-Burlov-Arlov/,,live_2026-07-21,2026-08-26
SE2321000131-F000000001119,"Närhälsan Älvängen barnavårdscentral, Älvängen",Region,False,"Garverivägen 4, 446 37, Älvängen",010-473 35 71,57.9613403156729,12.1278211466875,14,1440,,14_SE2321000131-F000000001119,2026,2026,3050,0.000328,667,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Alvangen-barnavardscentral-Alvangen/,,live_2026-07-21,2026-08-26
SE2321000172-2CRP,"Byjorden City Barnavårdscentral, Köping",Privat,False,"Västra Långgatan 6, Köping",0221-37 60 78,59.5121719340179,15.993211055845,19,1983,,19_SE2321000172-2CRP,2026,2026,,,176,https://www.1177.se/hitta-vard/kontaktkort/Byjorden-City-Barnavardscentral-Koping/,,live_2026-07-21,2026-08-26
SE2321000172-2HK5,"Capio Mälarporten Barnavårdscentral, Västerås",Privat,False,"Våning B, Ingenjör Bååths gata 5, Västerås",021-360 77 00,59.6103378197062,16.5556808302748,19,1980,,19_SE2321000172-2HK5,2026,2026,,,187,https://www.1177.se/hitta-vard/kontaktkort/Capio-Malarporten-Barnavardscentral-Vasteras/,,live_2026-07-21,2026-08-26
SE2321000172-3V9X,Fagersta Vårdcentral Barnavårdscentral,Privat,False,"Centrumvägen 15, Fagersta",0223-473 00,60.0065559958827,15.7882116287326,19,1982,,19_SE2321000172-3V9X,2026,2026,,,309,https://www.1177.se/hitta-vard/kontaktkort/Fagersta-Vardcentral-Barnavardscentral/,,live_2026-07-21,2026-08-26
SE2321000131-F000000001329,"Närhälsan Dals-Ed barnavårdscentral, Ed",Region,False,"Storgatan 7, 668 30, Ed",010-441 63 60,58.9126482708552,11.9310086862017,14,1438,,14_SE2321000131-F000000001329,2026,2026,,,135,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Dals-Ed-barnavardscentral-Ed/,,live_2026-07-21,2026-08-26
SE2321000016-13RN,Barnavårdscentral Edsbro,Unknown,False,"Almungevägen 10, EDSBRO",0175-741 16,59.8658187054475,18.499318879166,01,0188,,01_SE2321000016-13RN,2026,2026,,,61,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Edsbro/,,live_2026-07-21,2026-08-26
SE2321000198-054448,Barnavårdscentral Edsbyn Din hälsocentral,Region,False,"Sporthallsvägen 2, 828 33 Edsbyn",0271-272 56,61.379907594679,15.8104133076414,21,2121,,21_SE2321000198-054448,2026,2026,,,374,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Edsbyn-Din-halsocentral/,,live_2026-07-21,2026-08-26
SE162321000024-0023129,"Barnavårdscentral Fjärdhundra, Fjärdhundra",Region,False,"Kyrkmalmsvägen 50, Fjärdhundra",0171-41 73 00,59.7726230185937,16.9065612757325,03,0381,,03_SE162321000024-0023129,2026,2026,559,0.001788,231,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Fjardhundra-Fjardhundra/,,live_2026-07-21,2026-08-26
SE2321000198-054439,Barnavårdscentral Ljusdal - Ramsjö Din hälsocentral,Region,False,"Lasarettsgatan 1 c, 827 35 Ljusdal",0651-171 23,61.8282530975651,16.1104746106188,21,2161,,21_SE2321000198-054439,2026,2026,,,513,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Ljusdal-Ramsjo-Din-halsocentral/,,live_2026-07-21,2026-08-26
SE162321000024-0094434,Barnavårdscentral Margarethahemmets filial i Alsike,Privat,False,"Hyvelgatan 12, Knivsta",018-617 68 70,59.741380951803,17.8067906762068,03,0330,,03_SE162321000024-0094434,2026,2026,,,706,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Margarethahemmets-filial-i-Alsike/,,live_2026-07-21,2026-08-26
SE2321000180-4H20,Barnavårdscentral Orsa,Privat,False,"Kaplansgatan 19, Orsa",0250-49 88 45,61.2314223450643,14.0410116768534,20,2039,,20_SE2321000180-4H20,2026,2026,,,0,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Orsa/,,live_2026-07-21,2026-08-26
SE2321000198-054715,Barnavårdscentral Sjöstaden,Privat,False,"Alderholmsgatan 7, 803 02 Gävle",026-19 31 31,60.6787037736072,17.1628750413849,21,2180,,21_SE2321000198-054715,2026,2026,,,111,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Sjostaden/,,live_2026-07-21,2026-08-26
SE2321000180-4H1G,Barnavårdscentral Sälen,Privat,False,"Centrumhuset Sälen By, Sälen",0280-49 84 00,61.1554885441391,13.2689279855401,20,2023,,20_SE2321000180-4H1G,2026,2026,,,144,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Salen/,,live_2026-07-21,2026-08-26
SE162321000024-0024802,"Barnavårdscentral Tärnsjö, Tärnsjö",Unknown,False,"Kvarngatan 8, Tärnsjö, Ingång från Stationsgatan",018-611 08 50,60.1554805477304,16.9278485392953,03,0331,,03_SE162321000024-0024802,2026,2026,378,0.002644,89,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Tarnsjo-Tarnsjo/,,live_2026-07-21,2026-08-26
SE2321000180-478H,Barnavårdscentral Älvdalen,Privat,False,"Furuvägen 12, Älvdalen",0251-49 86 29,61.229899,14.037395,20,2039,,20_SE2321000180-478H,2026,2026,,,203,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Alvdalen/,osm_place:Älvdalen,live_2026-07-21,2026-08-26
SE2321000065-7330028055120,"Barnavårdscentralen Achima Care Älmhult, Älmhult",Privat,True,"Familjecentralen, Storgatan 16, 34332 Älmhult",0476-65 08 00,56.5475303088575,14.1411567880346,07,0765,,07_SE2321000065-7330028055120,2026,2026,,,533,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Achima-Care-Almhult-Almhult/,,live_2026-07-21,2026-08-26
SE2321000115-F41843,"Barnavårdscentralen Björkris, Kungsbacka",Unknown,False,"Vårdcentralen Björkris, Vargagårdsvägen 1, Kungsbacka",0300-56 29 00,57.5207515507294,12.0848163645261,13,1384,,13_SE2321000115-F41843,2026,2026,,,482,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Bjorkris-Kungsbacka/,,live_2026-07-21,2026-08-26
SE2321000032-4D35,"Barnavårdscentralen Familjecentralen Centrum Flen, Flen",Unknown,False,Familjecentralen Storgatan 21,0157-246 08,59.0593085424522,16.5905810677789,04,0482,,04_SE2321000032-4D35,2026,2026,,,518,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Familjecentralen-Centrum-Flen-Flen/,,live_2026-07-21,2026-08-26
SE2321000032-4PTC,"Barnavårdscentralen Familjecentralen Vårdcentralen City, Vårdcentralen City Eskilstuna",Unknown,False,Kungsgatan 39,016-10 40 47,59.3717104145945,16.5072298818467,04,0484,,04_SE2321000032-4PTC,2026,2026,,,0,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Familjecentralen-Vardcentralen-City-Vardcentralen-City-Eskilstuna/,,live_2026-07-21,2026-08-26
SE162321000255-O37674,Barnavårdscentralen Fölet Malmö,Unknown,False,"Derbyvägen 6E, Malmö",040-40 08 00,55.5784745846457,13.065192840175,12,1280,,12_SE162321000255-O37674,2026,2026,,,234,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Folet-Malmo/,,live_2026-07-21,2026-08-26
SE2321000065-7330028996171,"Barnavårdscentralen Kungshögen Ljungby familjecentral, Ljungby",Region,True,"Eskilsgatan 11, våning 3341 30  Ljungby",0372-58 55 83,56.8350586720371,13.9412907115998,07,0781,,07_SE2321000065-7330028996171,2026,2026,2448,0.000408,380,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Kungshogen-Ljungby-familjecentral-Ljungby/,,live_2026-07-21,2026-08-26
SE2321000065-7330028996188,"Barnavårdscentralen Lessebo, Familjecentralen Lessebo",Region,True,"Bruksgatan 4, LESSEBO samt Storgatan 48, HOVMANTORP",0478-79 49 49,56.7503028338489,15.2683305137825,07,0761,,07_SE2321000065-7330028996188,2026,2026,,,546,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Lessebo-Familjecentralen-Lessebo/,,live_2026-07-21,2026-08-26
SE2321000065-7330028059562,Barnavårdscentralen Läkarhuset Ljungby,Privat,True,"Ljungby FamiljecentralEskilsgatan 11 A, vån 3",0372-155 92,56.832589,13.935992,07,0781,,07_SE2321000065-7330028059562,2026,2026,,,6,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Lakarhuset-Ljungby/,osm_place:Ljungby,live_2026-07-21,2026-08-26
